coating_thickness_um,det_attachment_survival_fraction,det_avalanche_charge_c,det_avalanche_charge_fC,det_collected_primary_electrons_mean,det_collection_fraction_total,det_created_primary_electrons_mean,det_drift_time_ns,det_drift_time_s,det_gas_gain_mean,det_peak_current_a,det_peak_current_nA,det_peak_voltage_mV,det_peak_voltage_v,diethorn_apply_gain_cap,diethorn_delta_v,diethorn_e_min_over_p_v_per_cm_torr,direct_peak_voltage_mV,direct_peak_voltage_v,effective_diameter_um,gain_model,gas_name,muon_closest_approach_mm,sto_fraction_above_threshold,sto_max_peak_voltage_mV,sto_max_peak_voltage_v,sto_mean_gas_gain,sto_mean_peak_voltage_mV,sto_mean_peak_voltage_v,sto_mean_primary_electrons_collected,sto_mean_primary_electrons_created,sto_median_peak_voltage_mV,sto_median_peak_voltage_v,sto_min_peak_voltage_mV,sto_min_peak_voltage_v,sto_n_events,threshold_mV,threshold_v,use_attachment,use_gain_surrogate,wire_core_diameter_um,wire_name,wire_voltage_V
0.3,0.7796384440753278,6.562238970288061e-17,0.06562238970288062,152.488107444145,0.5457469108527294,279.4117647058824,19.913999999999998,1.9914e-08,2.6859979291719935,2.750999899539752e-09,2.7509998995397518,0.0001375499949769876,1.375499949769876e-07,False,35.0,50.0,3.712319975593831e-06,3.7123199755938307e-09,8.6,phenomenological_capped,air_dry_1atm,1.0,0.0,0.0008522740274472457,8.522740274472458e-07,2.5996417501608042,0.00013292285753838587,1.3292285753838586e-07,152.375,279.381,0.00010238334194913696,1.0238334194913696e-07,2.0064763254128584e-07,2.0064763254128585e-10,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,1500.0
0.3,0.7796384440753278,7.112605788745778e-17,0.07112605788745778,152.488107444145,0.5457469108527294,279.4117647058824,19.913999999999998,1.9914e-08,2.9112692338830306,2.9817228386375836e-09,2.981722838637584,0.0001490861419318792,1.4908614193187918e-07,False,35.0,50.0,3.712319975593831e-06,3.7123199755938307e-09,8.6,phenomenological_capped,air_dry_1atm,1.0,0.0,0.000923753189828267,9.23753189828267e-07,2.817670469572563,0.00014407093223285221,1.440709322328522e-07,152.375,279.381,0.00011097010546487365,1.1097010546487366e-07,2.1747569985989692e-07,2.174756998598969e-10,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,1600.0
0.3,0.7796384440753278,7.709131187564665e-17,0.07709131187564665,152.488107444145,0.5457469108527294,279.4117647058824,19.913999999999998,1.9914e-08,3.1554337626636237,3.2317962235986977e-09,3.231796223598698,0.00016158981117993487,1.6158981117993487e-07,False,35.0,50.0,3.712319975593831e-06,3.7123199755938307e-09,8.6,phenomenological_capped,air_dry_1atm,1.0,0.0,0.0010012272206320599,1.00122722063206e-06,3.053984986435226,0.00015615398208279564,1.5615398208279564e-07,152.375,279.381,0.00012027703015401499,1.2027703015401498e-07,2.357151162489807e-07,2.357151162489807e-10,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,1700.0
0.3,0.7796384440753278,8.355686429454438e-17,0.08355686429454438,152.488107444145,0.5457469108527294,279.4117647058824,19.913999999999998,1.9914e-08,3.4200760667117183,3.5028429522440558e-09,3.502842952244056,0.0001751421476122028,1.751421476122028e-07,False,35.0,50.0,3.712319975593831e-06,3.7123199755938307e-09,8.6,phenomenological_capped,air_dry_1atm,1.0,0.0,0.0010851989020151192,1.0851989020151192e-06,3.3101189078319004,0.000169250422291318,1.69250422291318e-07,152.375,279.381,0.0001303645150382331,1.3036451503823309e-07,2.5548424979924014e-07,2.5548424979924015e-10,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,1800.0
0.3,0.7796384440753278,9.056467455112101e-17,0.09056467455112101,152.488107444145,0.5457469108527294,279.4117647058824,19.913999999999998,1.9914e-08,3.7069135915629174,3.796622032815846e-09,3.7966220328158458,0.0001898311016407923,1.898311016407923e-07,False,35.0,50.0,3.712319975593831e-06,3.7123199755938307e-09,8.6,phenomenological_capped,air_dry_1atm,1.0,0.0,0.0011762131838479021,1.1762131838479021e-06,3.5877344625638576,0.00018344524464704935,1.8344524464704937e-07,152.375,279.381,0.00014129802473000614,1.4129802473000614e-07,2.769113959858856e-07,2.769113959858856e-10,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,1900.0
0.3,0.7796384440753278,9.816022113560799e-17,0.09816022113560799,152.488107444145,0.5457469108527294,279.4117647058824,19.913999999999998,1.9914e-08,4.017807822773243,4.1150399993891655e-09,4.1150399993891655,0.00020575199996945826,2.0575199996945827e-07,False,35.0,50.0,3.712319975593831e-06,3.7123199755938307e-09,8.6,phenomenological_capped,air_dry_1atm,1.0,0.0,0.0012748607202685356,1.2748607202685356e-06,3.8886332884939394,0.0001988305690941965,1.988305690941965e-07,152.375,279.381,0.00015314851427741734,1.5314851427741735e-07,3.0013561026602276e-07,3.001356102660228e-10,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,2000.0
0.3,0.7796384440753278,1.0219364196199241e-16,0.10219364196199242,152.488107444145,0.5457469108527294,279.4117647058824,19.913999999999998,1.9914e-08,4.182900255953441,4.284127719882496e-09,4.284127719882496,0.0002142063859941248,2.142063859941248e-07,False,35.0,50.0,3.712319975593831e-06,3.7123199755938307e-09,8.6,phenomenological_capped,air_dry_1atm,1.0,0.0,0.0013272449724674664,1.3272449724674663e-06,4.04841791724203,0.00020700055230153327,2.0700055230153328e-07,152.375,279.381,0.0001594414137826354,1.594414137826354e-07,3.124682355105621e-07,3.124682355105621e-10,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,2050.0
0.3,0.7796384440753278,1.0639279676263342e-16,0.10639279676263343,152.488107444145,0.5457469108527294,279.4117647058824,19.913999999999998,1.9914e-08,4.354776366376456,4.460163284680104e-09,4.460163284680104,0.00022300816423400518,2.2300816423400518e-07,False,35.0,50.0,3.712319975593831e-06,3.7123199755938307e-09,8.6,phenomenological_capped,air_dry_1atm,1.0,0.0,0.0013817817028428869,1.3817817028428869e-06,4.214768124611199,0.00021550624156208042,2.1550624156208042e-07,152.375,279.381,0.00016599288964015845,1.6599288964015845e-07,3.253076105049478e-07,3.253076105049478e-10,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,2100.0
0.3,0.7796384440753278,1.1076449557581009e-16,0.11076449557581008,152.488107444145,0.5457469108527294,279.4117647058824,19.913999999999998,1.9914e-08,4.533714896538528,4.643432181931785e-09,4.643432181931785,0.00023217160909658923,2.3217160909658924e-07,False,35.0,50.0,3.712319975593831e-06,3.7123199755938307e-09,8.6,phenomenological_capped,air_dry_1atm,1.0,0.0,0.001438559357103302,1.4385593571033022e-06,4.387953691386798,0.00022436143109686685,2.2436143109686685e-07,152.375,279.381,0.00017281356679797998,1.7281356679798e-07,3.38674557685918e-07,3.3867455768591796e-10,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,2150.0
0.3,0.7796384440753278,1.1531582826547713e-16,0.11531582826547712,152.488107444145,0.5457469108527294,279.4117647058824,19.913999999999998,1.9914e-08,4.720006042514302,4.834231630545836e-09,4.834231630545836,0.0002417115815272918,2.417115815272918e-07,False,35.0,50.0,3.712319975593831e-06,3.7123199755938307e-09,8.6,phenomenological_capped,air_dry_1atm,1.0,0.0,0.0014976700152070038,1.4976700152070039e-06,4.568255483694288,0.00023358048193389936,2.3358048193389935e-07,152.375,279.381,0.00017991450678508337,1.7991450678508335e-07,3.5259075508781423e-07,3.5259075508781424e-10,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,2200.0
0.0,1.0,6.523147724142855e-17,0.06523147724142855,407.14285714285705,0.95,428.5714285714285,17.633928571428573,1.7633928571428574e-08,1.0,2.734599169202727e-09,2.7345991692027267,0.00013672995846013633,1.3672995846013634e-07,False,35.0,50.0,6.708198742762985e-06,6.7081987427629845e-09,25.0,phenomenological_capped,ar_co2_75_25_1atm,1.0,0.0,0.00016186908064719303,1.6186908064719302e-07,1.0,0.0001369197492375643,1.369197492375643e-07,407.708,429.2355,0.00013668198303611528,1.3668198303611529e-07,0.00011082322948874213,1.1082322948874214e-07,2000,1.0,0.001,True,True,25.0,25um_carbon_fiber,0.0
0.0,1.0,6.523147724142855e-17,0.06523147724142855,407.14285714285705,0.95,428.5714285714285,17.633928571428573,1.7633928571428574e-08,1.0,2.734599169202727e-09,2.7345991692027267,0.00013672995846013633,1.3672995846013634e-07,False,35.0,50.0,6.708198742762985e-06,6.7081987427629845e-09,25.0,phenomenological_capped,ar_co2_75_25_1atm,1.0,0.0,0.00016186908064719303,1.6186908064719302e-07,1.0,0.0001369197492375643,1.369197492375643e-07,407.708,429.2355,0.00013668198303611528,1.3668198303611529e-07,0.00011082322948874213,1.1082322948874214e-07,2000,1.0,0.001,True,True,25.0,25um_carbon_fiber,200.0
0.0,1.0,8.329823760410183e-17,0.08329823760410184,407.14285714285705,0.95,428.5714285714285,17.633928571428573,1.7633928571428574e-08,1.276963839034433,3.4919842533254847e-09,3.4919842533254846,0.00017459921266627424,1.7459921266627423e-07,False,35.0,50.0,6.708198742762985e-06,6.7081987427629845e-09,25.0,phenomenological_capped,ar_co2_75_25_1atm,1.0,0.0,0.0009220921571372097,9.220921571372098e-07,1.278112709230198,0.00017475931831949262,1.7475931831949262e-07,407.435,428.9535,0.00014057691174550332,1.4057691174550331e-07,9.007669469295639e-08,9.00766946929564e-11,2000,1.0,0.001,True,True,25.0,25um_carbon_fiber,400.0
0.0,1.0,1.4762422452513943e-16,0.14762422452513943,407.14285714285705,0.95,428.5714285714285,17.633928571428573,1.7633928571428574e-08,2.263082652241136,6.1886239406557154e-09,6.188623940655716,0.0003094311970327858,3.0943119703278577e-07,False,35.0,50.0,6.708198742762985e-06,6.7081987427629845e-09,25.0,phenomenological_capped,ar_co2_75_25_1atm,1.0,0.0,0.001634165902585561,1.634165902585561e-06,2.265118722590375,0.00030971494220649294,3.0971494220649294e-07,407.435,428.9535,0.00024913561414349755,2.4913561414349754e-07,1.5963725745357936e-07,1.5963725745357936e-10,2000,1.0,0.001,True,True,25.0,25um_carbon_fiber,600.0
0.0,1.0,2.616251230935482e-16,0.2616251230935482,407.14285714285705,0.95,428.5714285714285,17.633928571428573,1.7633928571428574e-08,4.010718968163884,1.0967708758246575e-08,10.967708758246575,0.0005483854379123288,5.483854379123287e-07,False,35.0,50.0,6.708198742762985e-06,6.7081987427629845e-09,25.0,phenomenological_capped,ar_co2_75_25_1atm,1.0,0.0,0.0028961293906503787,2.8961293906503788e-06,4.014327367513374,0.00054888830162753,5.4888830162753e-07,407.435,428.9535,0.00044152737077497424,4.4152737077497427e-07,2.8291506536921265e-07,2.8291506536921267e-10,2000,1.0,0.001,True,True,25.0,25um_carbon_fiber,800.0
0.0,1.0,4.636617415189749e-16,0.4636617415189749,407.14285714285705,0.95,428.5714285714285,17.633928571428573,1.7633928571428574e-08,7.10794483164798,1.9437380031363383e-08,19.437380031363382,0.0009718690015681692,9.718690015681692e-07,False,35.0,50.0,6.708198742762985e-06,6.7081987427629845e-09,25.0,phenomenological_capped,ar_co2_75_25_1atm,1.0,0.0,0.005132627864844211,5.132627864844211e-06,7.114339770737547,0.0009727601952852688,9.727601952852688e-07,407.435,428.9535,0.000782491173787687,7.82491173787687e-07,5.013925664323123e-07,5.013925664323123e-10,2000,1.0,0.001,True,True,25.0,25um_carbon_fiber,1000.0
0.0,1.0,6.172515231786139e-16,0.6172515231786139,407.14285714285705,0.95,428.5714285714285,17.633928571428573,1.7633928571428574e-08,9.462479607722221,2.5876088873874936e-08,25.876088873874934,0.0012938044436937469,1.2938044436937468e-06,False,35.0,50.0,6.708198742762985e-06,6.7081987427629845e-09,25.0,phenomenological_capped,ar_co2_75_25_1atm,1.0,0.0,0.006832831100330139,6.832831100330139e-06,9.470992895622011,0.001294990848846617,1.294990848846617e-06,407.435,428.9535,0.0010416944631057193,1.0416944631057193e-06,6.67480832744346e-07,6.674808327443459e-10,2000,1.0,0.001,True,True,25.0,25um_carbon_fiber,1100.0
0.0,1.0,8.217185261353443e-16,0.8217185261353444,407.14285714285705,0.95,428.5714285714285,17.633928571428573,1.7633928571428574e-08,12.596963320239977,3.444764543000547e-08,34.447645430005466,0.0017223822715002736,1.7223822715002735e-06,False,35.0,50.0,6.708198742762985e-06,6.7081987427629845e-09,25.0,phenomenological_capped,ar_co2_75_25_1atm,1.0,0.0,0.009096233367204365,9.096233367204364e-06,12.60829666835317,0.001723961678042027,1.723961678042027e-06,407.435,428.9535,0.0013867598649228217,1.3867598649228217e-06,8.885864927182407e-07,8.885864927182407e-10,2000,1.0,0.001,True,True,25.0,25um_carbon_fiber,1200.0
0.0,1.0,1.0939160307242439e-15,1.093916030724244,407.14285714285705,0.95,428.5714285714285,17.633928571428573,1.7633928571428574e-08,16.769757132366415,4.5858563921900704e-08,45.8585639219007,0.0022929281960950352,2.2929281960950353e-06,False,35.0,50.0,6.708198742762985e-06,6.7081987427629845e-09,25.0,phenomenological_capped,ar_co2_75_25_1atm,1.0,0.0,0.012109396567206863,1.2109396567206862e-05,16.784844696767706,0.0022950307872866746,2.2950307872866745e-06,407.435,428.9535,0.0018461295428481047,1.8461295428481047e-06,1.1829342751235616e-06,1.1829342751235616e-09,2000,1.0,0.001,True,True,25.0,25um_carbon_fiber,1300.0
0.0,1.0,1.4562800329006876e-15,1.4562800329006875,407.14285714285705,0.95,428.5714285714285,17.633928571428573,1.7633928571428574e-08,22.324805362154258,6.104939419595962e-08,61.04939419595962,0.003052469709797981,3.052469709797981e-06,False,35.0,50.0,6.708198742762985e-06,6.7081987427629845e-09,25.0,phenomenological_capped,ar_co2_75_25_1atm,1.0,0.0,0.016120681968271534,1.6120681968271532e-05,22.344890741804605,0.0030552687926194548,3.0552687926194548e-06,407.435,428.9535,0.0024576672394295367,2.457667239429537e-06,1.5747859220563416e-06,1.5747859220563416e-09,2000,1.0,0.001,True,True,25.0,25um_carbon_fiber,1400.0
0.0,1.0,1.938678540821046e-15,1.938678540821046,407.14285714285705,0.95,428.5714285714285,17.633928571428573,1.7633928571428574e-08,29.719985240343295,8.127224694696009e-08,81.2722469469601,0.004063612347348005,4.063612347348005e-06,False,35.0,50.0,6.708198742762985e-06,6.7081987427629845e-09,25.0,phenomenological_capped,ar_co2_75_25_1atm,1.0,0.0,0.02146072148846122,2.146072148846122e-05,29.74672398126712,0.004067338637400313,4.067338637400313e-06,407.435,428.9535,0.0032717792113585013,3.2717792113585014e-06,2.0964399734277732e-06,2.096439973427773e-09,2000,1.0,0.001,True,True,25.0,25um_carbon_fiber,1500.0
0.0,1.0,2.5808734582137426e-15,2.5808734582137425,407.14285714285705,0.95,428.5714285714285,17.633928571428573,1.7633928571428574e-08,39.5648476373095,1.0819399947861903e-07,108.19399947861903,0.005409699973930952,5.409699973930952e-06,False,35.0,50.0,6.708198742762985e-06,6.7081987427629845e-09,25.0,phenomenological_capped,ar_co2_75_25_1atm,1.0,0.0,0.02856967017349347,2.8569670173493472e-05,39.600443691685435,0.005414660612268412,5.414660612268412e-06,407.435,428.9535,0.004355568986777212,4.355568986777211e-06,2.7908939879566675e-06,2.7908939879566677e-09,2000,1.0,0.001,True,True,25.0,25um_carbon_fiber,1600.0
0.0,1.0,3.4357979763324873e-15,3.4357979763324873,407.14285714285705,0.95,428.5714285714285,17.633928571428573,1.7633928571428574e-08,52.67085955475511,1.4403368877962684e-07,144.03368877962686,0.0072016844389813425,7.201684438981342e-06,False,35.0,50.0,6.708198742762985e-06,6.7081987427629845e-09,25.0,phenomenological_capped,ar_co2_75_25_1atm,1.0,0.0,0.03803348616499513,3.803348616499513e-05,52.71824694261836,0.0072082883083446,7.2082883083446e-06,407.435,428.9535,0.005798368402340448,5.7983684023404486e-06,3.7153886353717877e-06,3.7153886353717876e-09,2000,1.0,0.001,True,True,25.0,25um_carbon_fiber,1700.0
0.0,1.0,4.573919614927815e-15,4.573919614927815,407.14285714285705,0.95,428.5714285714285,17.633928571428573,1.7633928571428574e-08,70.11828964104643,1.9174541659832176e-07,191.74541659832175,0.00958727082991609,9.587270829916089e-06,False,35.0,50.0,6.708198742762985e-06,6.7081987427629845e-09,25.0,phenomenological_capped,ar_co2_75_25_1atm,1.0,0.0,0.05063222855141536,5.063222855141536e-05,70.18137428814758,0.009596062257067255,9.596062257067255e-06,407.435,428.9535,0.0077191008181314935,7.719100818131494e-06,4.946125783142491e-06,4.946125783142491e-09,2000,1.0,0.001,True,True,25.0,25um_carbon_fiber,1800.0
0.0,1.0,6.089048537758625e-15,6.089048537758625,407.14285714285705,0.95,428.5714285714285,17.633928571428573,1.7633928571428574e-08,93.3452497974623,2.5526184254516145e-07,255.26184254516144,0.012763092127258072,1.2763092127258072e-05,False,35.0,50.0,6.708198742762985e-06,6.7081987427629845e-09,25.0,phenomenological_capped,ar_co2_75_25_1atm,1.0,0.0,0.06740435407265499,6.740435407265499e-05,93.42923148287127,0.012774795749347295,1.2774795749347295e-05,407.435,428.9535,0.010276083426576958,1.0276083426576958e-05,6.584549468058223e-06,6.584549468058223e-09,2000,1.0,0.001,True,True,25.0,25um_carbon_fiber,1900.0
0.0,1.0,8.106069895538741e-15,8.106069895538742,407.14285714285705,0.95,428.5714285714285,17.633928571428573,1.7633928571428574e-08,124.26623216790453,3.3981833524630493e-07,339.8183352463049,0.016990916762315247,1.6990916762315247e-05,False,35.0,50.0,6.708198742762985e-06,6.7081987427629845e-09,25.0,phenomenological_capped,ar_co2_75_25_1atm,1.0,0.0,0.0897323123618434,8.97323123618434e-05,124.37803311802818,0.017006497255408377,1.7006497255408378e-05,407.435,428.9535,0.013680076614873271,1.3680076614873272e-05,8.765707464430827e-06,8.765707464430827e-09,2000,1.0,0.001,True,True,25.0,25um_carbon_fiber,2000.0
0.0,1.0,9.352781711468632e-15,9.352781711468632,407.14285714285705,0.95,428.5714285714285,17.633928571428573,1.7633928571428574e-08,143.37835209300877,3.920823225151979e-07,392.0823225151979,0.019604116125759893,1.9604116125759894e-05,False,35.0,50.0,6.708198742762985e-06,6.7081987427629845e-09,25.0,phenomenological_capped,ar_co2_75_25_1atm,1.0,0.0,0.10353312280807345,0.00010353312280807344,143.50734800534545,0.019622092895357848,1.962209289535785e-05,407.435,428.9535,0.015784069471877275,1.5784069471877273e-05,1.0113871397350437e-05,1.0113871397350437e-08,2000,1.0,0.001,True,True,25.0,25um_carbon_fiber,2050.0
0.0,1.0,1.079123753799909e-14,10.79123753799909,407.14285714285705,0.95,428.5714285714285,17.633928571428573,1.7633928571428574e-08,165.42991197423885,4.523844998460338e-07,452.3844998460338,0.02261922499230169,2.261922499230169e-05,False,35.0,50.0,6.708198742762985e-06,6.7081987427629845e-09,25.0,phenomenological_capped,ar_co2_75_25_1atm,1.0,0.0,0.11945649494874336,0.00011945649494874336,165.57874743029896,0.022639966585218378,2.2639966585218377e-05,407.435,428.9535,0.018211655980214396,1.8211655980214395e-05,1.1669382654761577e-05,1.1669382654761576e-08,2000,1.0,0.001,True,True,25.0,25um_carbon_fiber,2100.0
0.0,1.0,1.2450927562943726e-14,12.450927562943725,407.14285714285705,0.95,428.5714285714285,17.633928571428573,1.7633928571428574e-08,190.8729970480591,5.21961139150857e-07,521.961139150857,0.02609805695754285,2.609805695754285e-05,False,35.0,50.0,6.708198742762985e-06,6.7081987427629845e-09,25.0,phenomenological_capped,ar_co2_75_25_1atm,1.0,0.0,0.137828878318412,0.000137828878318412,191.04472336542295,0.026121988603013138,2.612198860301314e-05,407.435,428.9535,0.0210126047742384,2.10126047742384e-05,1.3464131210816518e-05,1.3464131210816518e-08,2000,1.0,0.001,True,True,25.0,25um_carbon_fiber,2150.0
0.0,1.0,1.4365877558693476e-14,14.365877558693477,407.14285714285705,0.95,428.5714285714285,17.633928571428573,1.7633928571428574e-08,220.22922316359407,6.022386506973264e-07,602.2386506973264,0.03011193253486632,3.011193253486632e-05,False,35.0,50.0,6.708198742762985e-06,6.7081987427629845e-09,25.0,phenomenological_capped,ar_co2_75_25_1atm,1.0,0.0,0.15902693032022083,0.00015902693032022084,220.42736095183434,0.030139544862290615,3.0139544862290615e-05,407.435,428.9535,0.024244338893620394,2.4244338893620395e-05,1.5534911710870388e-05,1.5534911710870387e-08,2000,1.0,0.001,True,True,25.0,25um_carbon_fiber,2200.0
0.3,1.0,6.523147724142855e-17,0.06523147724142855,407.14285714285705,0.95,428.5714285714285,17.78035714285714,1.778035714285714e-08,1.0,2.7346121979175987e-09,2.7346121979175986,0.00013673060989587992,1.3673060989587993e-07,False,35.0,50.0,5.694084774595048e-06,5.694084774595048e-09,8.6,phenomenological_capped,ar_co2_75_25_1atm,1.0,0.0,0.00016186985185568387,1.6186985185568388e-07,1.0,0.00013692040157754697,1.3692040157754696e-07,407.708,429.2355,0.0001366826342432849,1.366826342432849e-07,0.00011082375749455534,1.1082375749455535e-07,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,0.0
0.3,1.0,1.0884788376499164e-16,0.10884788376499165,407.14285714285705,0.95,428.5714285714285,17.78035714285714,1.778035714285714e-08,1.6686404841352005,4.563084621855246e-09,4.563084621855246,0.00022815423109276233,2.2815423109276232e-07,False,35.0,50.0,5.694084774595048e-06,5.694084774595048e-09,8.6,phenomenological_capped,ar_co2_75_25_1atm,1.0,0.0,0.0012049265509027334,1.2049265509027335e-06,1.670141741462199,0.00022836344613815594,2.2836344613815594e-07,407.435,428.9535,0.00018369623046350493,1.8369623046350492e-07,1.1770602343053234e-07,1.1770602343053235e-10,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,200.0
0.3,1.0,4.467327581172451e-16,0.44673275811724505,407.14285714285705,0.95,428.5714285714285,17.78035714285714,1.778035714285714e-08,6.848423138783754,1.872778145181918e-08,18.72778145181918,0.000936389072590959,9.36389072590959e-07,False,35.0,50.0,5.694084774595048e-06,5.694084774595048e-09,8.6,phenomenological_capped,ar_co2_75_25_1atm,1.0,0.0,0.004945251508753746,4.945251508753746e-06,6.854584589086096,0.0009372477315840002,9.372477315840002e-07,407.435,428.9535,0.0007539248431129933,7.539248431129933e-07,4.830882758149397e-07,4.830882758149397e-10,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,400.0
0.3,1.0,1.8334776044513973e-15,1.8334776044513974,407.14285714285705,0.95,428.5714285714285,17.78035714285714,1.778035714285714e-08,28.107252541062405,7.686243564873968e-08,76.86243564873968,0.0038431217824369843,3.8431217824369844e-06,False,35.0,50.0,5.694084774595048e-06,5.694084774595048e-09,8.6,phenomenological_capped,ar_co2_75_25_1atm,1.0,0.0,0.020296268238515505,2.0296268238515506e-05,28.132540324272927,0.00384664588494569,3.84664588494569e-06,407.435,428.9535,0.0030942533095466886,3.0942533095466887e-06,1.982687677556144e-06,1.9826876775561436e-09,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,600.0
0.3,1.0,7.524946547892444e-15,7.524946547892444,407.14285714285705,0.95,428.5714285714285,17.78035714285714,1.778035714285714e-08,115.3575982963229,3.1545829542360303e-07,315.45829542360303,0.015772914771180153,1.5772914771180152e-05,False,35.0,50.0,5.694084774595048e-06,5.694084774595048e-09,8.6,phenomenological_capped,ar_co2_75_25_1atm,1.0,0.0,0.08329980865090246,8.329980865090245e-05,115.46138424740977,0.015787378369177152,1.5787378369177152e-05,407.435,428.9535,0.012699413782556162,1.2699413782556162e-05,8.137333534127981e-06,8.137333534127982e-09,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,800.0
0.3,1.0,3.0883835401731784e-14,30.883835401731783,407.14285714285705,0.95,428.5714285714285,17.78035714285714,1.778035714285714e-08,473.449885052081,1.2947018307661057e-06,1294.7018307661056,0.06473509153830528,6.473509153830528e-05,False,35.0,50.0,5.694084774595048e-06,5.694084774595048e-09,8.6,phenomenological_capped,ar_co2_75_25_1atm,1.0,0.0,0.34187851873721975,0.00034187851873721973,473.87584265988204,0.06479445294067712,6.479445294067713e-05,407.435,428.9535,0.052120849292782837,5.212084929278284e-05,3.339718998368001e-05,3.339718998368001e-08,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,1000.0
0.3,1.0,6.256697153648993e-14,62.56697153648992,407.14285714285705,0.95,428.5714285714285,17.78035714285714,1.778035714285714e-08,959.1530681563901,2.622911679850554e-06,2622.9116798505543,0.1311455839925277,0.0001311455839925277,False,35.0,50.0,5.694084774595048e-06,5.694084774595048e-09,8.6,phenomenological_capped,ar_co2_75_25_1atm,1.0,0.0,0.6926051532307261,0.0006926051532307262,960.0160075282779,0.1312658431224012,0.0001312658431224012,407.435,428.9535,0.10559063185449968,0.00010559063185449968,6.765872852017864e-05,6.765872852017865e-08,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,1100.0
0.3,1.0,1.267532311426716e-13,126.75323114267161,407.14285714285705,0.95,428.5714285714285,17.78035714285714,1.778035714285714e-08,1943.129858512089,5.3137066132250564e-06,5313.706613225057,0.2656853306612528,0.0002656853306612528,False,35.0,50.0,5.694084774595048e-06,5.694084774595048e-09,8.6,phenomenological_capped,ar_co2_75_25_1atm,1.0,0.0055,1.4031355349660708,0.0014031355349660708,1944.8780708832621,0.26592896133270033,0.0002659289613327003,407.435,428.9535,0.21391404182234441,0.00021391404182234441,0.00013706852424423088,1.3706852424423087e-07,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,1200.0
0.3,1.0,2.5678694701944183e-13,256.7869470194418,407.14285714285705,0.95,428.5714285714285,17.78035714285714,1.778035714285714e-08,3936.5496211138434,1.0764936611605817e-05,10764.936611605817,0.5382468305802909,0.0005382468305802909,False,35.0,50.0,5.694084774595048e-06,5.694084774595048e-09,8.6,phenomenological_capped,ar_co2_75_25_1atm,1.0,0.141,2.8425854475683727,0.002842585447568373,3940.091291124842,0.5387403972985301,0.00053874039729853,407.435,428.9535,0.4333643665645118,0.0004333643665645118,0.00027768450205043453,2.776845020504345e-07,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,1300.0
0.3,1.0,5.202197653276787e-13,520.2197653276787,407.14285714285705,0.95,428.5714285714285,17.78035714285714,1.778035714285714e-08,7974.980597209085,2.180847921928414e-05,21808.47921928414,1.090423960964207,0.001090423960964207,False,35.0,50.0,5.694084774595048e-06,5.694084774595048e-09,8.6,phenomenological_capped,ar_co2_75_25_1atm,1.0,0.4365,5.758739498335689,0.005758739498335689,7982.155598755594,1.0914238683400148,0.001091423868340015,407.435,428.9535,0.8779445828237508,0.0008779445828237508,0.0005625557224327032,5.625557224327032e-07,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,1400.0
0.3,1.0,1.053903274207685e-12,1053.903274207685,407.14285714285705,0.95,428.5714285714285,17.78035714285714,1.778035714285714e-08,16156.360683157278,4.41813809981182e-05,44181.380998118206,2.2090690499059105,0.0022090690499059103,False,35.0,50.0,5.694084774595048e-06,5.694084774595048e-09,8.6,phenomenological_capped,ar_co2_75_25_1atm,1.0,0.7165,11.666520223010432,0.011666520223010431,16170.896381579994,2.211094743136932,0.002211094743136932,407.435,428.9535,1.778611141058891,0.001778611141058891,0.0011396708800993933,1.1396708800993933e-06,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,1500.0
0.3,1.0,2.135082489005503e-12,2135.0824890055032,407.14285714285705,0.95,428.5714285714285,17.78035714285714,1.778035714285714e-08,32730.862143491526,8.95062148659513e-05,89506.2148659513,4.475310743297565,0.0044753107432975656,False,35.0,50.0,5.694084774595048e-06,5.694084774595048e-09,8.6,phenomenological_capped,ar_co2_75_25_1atm,1.0,0.875,23.63498021628644,0.02363498021628644,32760.309736954023,4.479414556476159,0.004479414556476159,407.435,428.9535,3.603254297582334,0.003603254297582334,0.002308837441613445,2.308837441613445e-06,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,1600.0
