voltage_v,gas_key,gas_label,wire_key,wire_label,source_key,source_label,wire_diameter_um,wire_radius_cm,outer_radius_cm,ln_b_over_a,surface_field_v_per_cm,surface_field_kv_per_cm,primary_electrons,survival_factor,gain_model,v0_v,gain,collected_charge_c,collected_charge_pc,pulse_width_ns,termination_ohm,peak_voltage_v,peak_voltage_mv,visible_threshold_mv,reliable_threshold_mv,visibility_class,air_corona_onset_estimate_v,air_corona_region_flag,notes
400,air,air,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),sr90_beta,Sr90/Y90 beta,8.3,0.000415,0.5,7.09408485717363,135867.47848273677,135.86747848273677,70.9,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.135818e-17,1.1358180000000001e-05,10.0,50.0,5.6790900000000003e-08,5.6790900000000005e-05,5.0,20.0,not_enough,1400.0,False,air direct-primary estimate only; below rough corona-onset estimate
400,air,air,cf_25um,25 um carbon fiber,cosmic_muon,cosmic muon,25.0,0.00125,0.5,5.991464547107982,53409.31211125345,53.40931211125345,70.0,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.1214e-17,1.1214000000000001e-05,10.0,50.0,5.6070000000000005e-08,5.6070000000000004e-05,5.0,20.0,not_enough,2200.0,False,air direct-primary estimate only; below rough corona-onset estimate
400,air,air,cf_25um,25 um carbon fiber,sr90_beta,Sr90/Y90 beta,25.0,0.00125,0.5,5.991464547107982,53409.31211125345,53.40931211125345,70.9,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.135818e-17,1.1358180000000001e-05,10.0,50.0,5.6790900000000003e-08,5.6790900000000005e-05,5.0,20.0,not_enough,2200.0,False,air direct-primary estimate only; below rough corona-onset estimate
400,75Ar25CO2,75Ar25CO2,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),cosmic_muon,cosmic muon,8.3,0.000415,0.5,7.09408485717363,135867.47848273677,135.86747848273677,130.0,0.95,diethorn_like_surrogate,111.87371819762815,4.1484295525376655,8.207543416809194e-17,8.207543416809194e-05,10.0,50.0,4.1037717084045976e-07,0.00041037717084045974,5.0,20.0,not_enough,,False,75Ar25CO2 proportional-gain surrogate model
400,75Ar25CO2,75Ar25CO2,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),sr90_beta,Sr90/Y90 beta,8.3,0.000415,0.5,7.09408485717363,135867.47848273677,135.86747848273677,121.0,0.95,diethorn_like_surrogate,111.87371819762815,4.1484295525376655,7.639328872568558e-17,7.639328872568557e-05,10.0,50.0,3.8196644362842786e-07,0.00038196644362842785,5.0,20.0,not_enough,,False,75Ar25CO2 proportional-gain surrogate model
400,75Ar25CO2,75Ar25CO2,cf_25um,25 um carbon fiber,cosmic_muon,cosmic muon,25.0,0.00125,0.5,5.991464547107982,53409.31211125345,53.40931211125345,130.0,0.95,diethorn_like_surrogate,284.59456598762915,1.568409889922537,3.103051914915042e-17,3.103051914915042e-05,10.0,50.0,1.5515259574575208e-07,0.00015515259574575208,5.0,20.0,not_enough,,False,75Ar25CO2 proportional-gain surrogate model
400,75Ar25CO2,75Ar25CO2,cf_25um,25 um carbon fiber,sr90_beta,Sr90/Y90 beta,25.0,0.00125,0.5,5.991464547107982,53409.31211125345,53.40931211125345,121.0,0.95,diethorn_like_surrogate,284.59456598762915,1.568409889922537,2.8882252438824615e-17,2.8882252438824614e-05,10.0,50.0,1.4441126219412307e-07,0.00014441126219412307,5.0,20.0,not_enough,,False,75Ar25CO2 proportional-gain surrogate model
500,air,air,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),cosmic_muon,cosmic muon,8.3,0.000415,0.5,7.09408485717363,169834.34810342095,169.83434810342095,70.0,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.1214e-17,1.1214000000000001e-05,10.0,50.0,5.6070000000000005e-08,5.6070000000000004e-05,5.0,20.0,not_enough,1400.0,False,air direct-primary estimate only; below rough corona-onset estimate
500,air,air,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),sr90_beta,Sr90/Y90 beta,8.3,0.000415,0.5,7.09408485717363,169834.34810342095,169.83434810342095,70.9,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.135818e-17,1.1358180000000001e-05,10.0,50.0,5.6790900000000003e-08,5.6790900000000005e-05,5.0,20.0,not_enough,1400.0,False,air direct-primary estimate only; below rough corona-onset estimate
500,air,air,cf_25um,25 um carbon fiber,cosmic_muon,cosmic muon,25.0,0.00125,0.5,5.991464547107982,66761.64013906682,66.76164013906681,70.0,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.1214e-17,1.1214000000000001e-05,10.0,50.0,5.6070000000000005e-08,5.6070000000000004e-05,5.0,20.0,not_enough,2200.0,False,air direct-primary estimate only; below rough corona-onset estimate
500,air,air,cf_25um,25 um carbon fiber,sr90_beta,Sr90/Y90 beta,25.0,0.00125,0.5,5.991464547107982,66761.64013906682,66.76164013906681,70.9,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.135818e-17,1.1358180000000001e-05,10.0,50.0,5.6790900000000003e-08,5.6790900000000005e-05,5.0,20.0,not_enough,2200.0,False,air direct-primary estimate only; below rough corona-onset estimate
500,75Ar25CO2,75Ar25CO2,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),cosmic_muon,cosmic muon,8.3,0.000415,0.5,7.09408485717363,169834.34810342095,169.83434810342095,130.0,0.95,diethorn_like_surrogate,111.87371819762815,8.083958769447634,1.5993869906589058e-16,0.00015993869906589058,10.0,50.0,7.996934953294528e-07,0.0007996934953294528,5.0,20.0,not_enough,,False,75Ar25CO2 proportional-gain surrogate model
500,75Ar25CO2,75Ar25CO2,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),sr90_beta,Sr90/Y90 beta,8.3,0.000415,0.5,7.09408485717363,169834.34810342095,169.83434810342095,121.0,0.95,diethorn_like_surrogate,111.87371819762815,8.083958769447634,1.4886601989979047e-16,0.00014886601989979047,10.0,50.0,7.443300994989524e-07,0.0007443300994989524,5.0,20.0,not_enough,,False,75Ar25CO2 proportional-gain surrogate model
500,75Ar25CO2,75Ar25CO2,cf_25um,25 um carbon fiber,cosmic_muon,cosmic muon,25.0,0.00125,0.5,5.991464547107982,66761.64013906682,66.76164013906681,130.0,0.95,diethorn_like_surrogate,284.59456598762915,2.537977638190516,5.02131261783079e-17,5.02131261783079e-05,10.0,50.0,2.510656308915395e-07,0.0002510656308915395,5.0,20.0,not_enough,,False,75Ar25CO2 proportional-gain surrogate model
500,75Ar25CO2,75Ar25CO2,cf_25um,25 um carbon fiber,sr90_beta,Sr90/Y90 beta,25.0,0.00125,0.5,5.991464547107982,66761.64013906682,66.76164013906681,121.0,0.95,diethorn_like_surrogate,284.59456598762915,2.537977638190516,4.673683282750197e-17,4.673683282750197e-05,10.0,50.0,2.3368416413750987e-07,0.00023368416413750988,5.0,20.0,not_enough,,False,75Ar25CO2 proportional-gain surrogate model
600,air,air,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),cosmic_muon,cosmic muon,8.3,0.000415,0.5,7.09408485717363,203801.21772410517,203.80121772410516,70.0,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.1214e-17,1.1214000000000001e-05,10.0,50.0,5.6070000000000005e-08,5.6070000000000004e-05,5.0,20.0,not_enough,1400.0,False,air direct-primary estimate only; below rough corona-onset estimate
600,air,air,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),sr90_beta,Sr90/Y90 beta,8.3,0.000415,0.5,7.09408485717363,203801.21772410517,203.80121772410516,70.9,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.135818e-17,1.1358180000000001e-05,10.0,50.0,5.6790900000000003e-08,5.6790900000000005e-05,5.0,20.0,not_enough,1400.0,False,air direct-primary estimate only; below rough corona-onset estimate
600,air,air,cf_25um,25 um carbon fiber,cosmic_muon,cosmic muon,25.0,0.00125,0.5,5.991464547107982,80113.96816688018,80.11396816688018,70.0,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.1214e-17,1.1214000000000001e-05,10.0,50.0,5.6070000000000005e-08,5.6070000000000004e-05,5.0,20.0,not_enough,2200.0,False,air direct-primary estimate only; below rough corona-onset estimate
600,air,air,cf_25um,25 um carbon fiber,sr90_beta,Sr90/Y90 beta,25.0,0.00125,0.5,5.991464547107982,80113.96816688018,80.11396816688018,70.9,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.135818e-17,1.1358180000000001e-05,10.0,50.0,5.6790900000000003e-08,5.6790900000000005e-05,5.0,20.0,not_enough,2200.0,False,air direct-primary estimate only; below rough corona-onset estimate
600,75Ar25CO2,75Ar25CO2,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),cosmic_muon,cosmic muon,8.3,0.000415,0.5,7.09408485717363,203801.21772410517,203.80121772410516,130.0,0.95,diethorn_like_surrogate,111.87371819762815,16.6639028226895,3.2969031817606497e-16,0.00032969031817606497,10.0,50.0,1.6484515908803249e-06,0.001648451590880325,5.0,20.0,not_enough,,False,75Ar25CO2 proportional-gain surrogate model
600,75Ar25CO2,75Ar25CO2,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),sr90_beta,Sr90/Y90 beta,8.3,0.000415,0.5,7.09408485717363,203801.21772410517,203.80121772410516,121.0,0.95,diethorn_like_surrogate,111.87371819762815,16.6639028226895,3.068656038407989e-16,0.00030686560384079895,10.0,50.0,1.5343280192039945e-06,0.0015343280192039945,5.0,20.0,not_enough,,False,75Ar25CO2 proportional-gain surrogate model
600,75Ar25CO2,75Ar25CO2,cf_25um,25 um carbon fiber,cosmic_muon,cosmic muon,25.0,0.00125,0.5,5.991464547107982,80113.96816688018,80.11396816688018,130.0,0.95,diethorn_like_surrogate,284.59456598762915,4.389559180397944,8.68461115164192e-17,8.68461115164192e-05,10.0,50.0,4.3423055758209597e-07,0.00043423055758209597,5.0,20.0,not_enough,,False,75Ar25CO2 proportional-gain surrogate model
600,75Ar25CO2,75Ar25CO2,cf_25um,25 um carbon fiber,sr90_beta,Sr90/Y90 beta,25.0,0.00125,0.5,5.991464547107982,80113.96816688018,80.11396816688018,121.0,0.95,diethorn_like_surrogate,284.59456598762915,4.389559180397944,8.083368841143632e-17,8.083368841143633e-05,10.0,50.0,4.0416844205718156e-07,0.00040416844205718155,5.0,20.0,not_enough,,False,75Ar25CO2 proportional-gain surrogate model
700,air,air,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),cosmic_muon,cosmic muon,8.3,0.000415,0.5,7.09408485717363,237768.08734478935,237.76808734478936,70.0,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.1214e-17,1.1214000000000001e-05,10.0,50.0,5.6070000000000005e-08,5.6070000000000004e-05,5.0,20.0,not_enough,1400.0,False,air direct-primary estimate only; below rough corona-onset estimate
