voltage_v,gas_key,gas_label,wire_key,wire_label,source_key,source_label,wire_diameter_um,wire_radius_cm,outer_radius_cm,ln_b_over_a,surface_field_v_per_cm,surface_field_kv_per_cm,primary_electrons,survival_factor,gain_model,v0_v,gain,collected_charge_c,collected_charge_pc,pulse_width_ns,termination_ohm,peak_voltage_v,peak_voltage_mv,visible_threshold_mv,reliable_threshold_mv,visibility_class,air_corona_onset_estimate_v,air_corona_region_flag,notes
1575,air,air,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),cosmic_muon,cosmic muon,8.3,0.000415,0.5,7.09408485717363,534978.1965257761,534.9781965257761,70.0,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.1214e-17,1.1214000000000001e-05,10.0,50.0,5.6070000000000005e-08,5.6070000000000004e-05,5.0,20.0,not_enough,1400.0,True,air direct-primary estimate only; above rough corona-onset estimate
1575,air,air,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),sr90_beta,Sr90/Y90 beta,8.3,0.000415,0.5,7.09408485717363,534978.1965257761,534.9781965257761,70.9,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.135818e-17,1.1358180000000001e-05,10.0,50.0,5.6790900000000003e-08,5.6790900000000005e-05,5.0,20.0,not_enough,1400.0,True,air direct-primary estimate only; above rough corona-onset estimate
1575,air,air,cf_25um,25 um carbon fiber,cosmic_muon,cosmic muon,25.0,0.00125,0.5,5.991464547107982,210299.16643806046,210.29916643806047,70.0,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.1214e-17,1.1214000000000001e-05,10.0,50.0,5.6070000000000005e-08,5.6070000000000004e-05,5.0,20.0,not_enough,2200.0,False,air direct-primary estimate only; below rough corona-onset estimate
1575,air,air,cf_25um,25 um carbon fiber,sr90_beta,Sr90/Y90 beta,25.0,0.00125,0.5,5.991464547107982,210299.16643806046,210.29916643806047,70.9,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.135818e-17,1.1358180000000001e-05,10.0,50.0,5.6790900000000003e-08,5.6790900000000005e-05,5.0,20.0,not_enough,2200.0,False,air direct-primary estimate only; below rough corona-onset estimate
1575,75Ar25CO2,75Ar25CO2,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),cosmic_muon,cosmic muon,8.3,0.000415,0.5,7.09408485717363,534978.1965257761,534.9781965257761,130.0,0.95,diethorn_like_surrogate,111.87371819762815,112205.04103042795,2.2199430752747077e-12,2.2199430752747076,10.0,50.0,0.011099715376373538,11.099715376373538,5.0,20.0,barely_visible,,False,75Ar25CO2 proportional-gain surrogate model
1575,75Ar25CO2,75Ar25CO2,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),sr90_beta,Sr90/Y90 beta,8.3,0.000415,0.5,7.09408485717363,534978.1965257761,534.9781965257761,121.0,0.95,diethorn_like_surrogate,111.87371819762815,112205.04103042795,2.06625470852492e-12,2.06625470852492,10.0,50.0,0.0103312735426246,10.3312735426246,5.0,20.0,barely_visible,,False,75Ar25CO2 proportional-gain surrogate model
1575,75Ar25CO2,75Ar25CO2,cf_25um,25 um carbon fiber,cosmic_muon,cosmic muon,25.0,0.00125,0.5,5.991464547107982,210299.16643806046,210.29916643806047,130.0,0.95,diethorn_like_surrogate,284.59456598762915,7384.926325384597,1.4610855186983662e-13,0.14610855186983662,10.0,50.0,0.0007305427593491831,0.7305427593491831,5.0,20.0,not_enough,,False,75Ar25CO2 proportional-gain surrogate model
1575,75Ar25CO2,75Ar25CO2,cf_25um,25 um carbon fiber,sr90_beta,Sr90/Y90 beta,25.0,0.00125,0.5,5.991464547107982,210299.16643806046,210.29916643806047,121.0,0.95,diethorn_like_surrogate,284.59456598762915,7384.926325384597,1.3599334443269408e-13,0.1359933444326941,10.0,50.0,0.0006799667221634704,0.6799667221634703,5.0,20.0,not_enough,,False,75Ar25CO2 proportional-gain surrogate model
1600,air,air,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),cosmic_muon,cosmic muon,8.3,0.000415,0.5,7.09408485717363,543469.9139309471,543.4699139309471,70.0,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.1214e-17,1.1214000000000001e-05,10.0,50.0,5.6070000000000005e-08,5.6070000000000004e-05,5.0,20.0,not_enough,1400.0,True,air direct-primary estimate only; above rough corona-onset estimate
1600,air,air,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),sr90_beta,Sr90/Y90 beta,8.3,0.000415,0.5,7.09408485717363,543469.9139309471,543.4699139309471,70.9,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.135818e-17,1.1358180000000001e-05,10.0,50.0,5.6790900000000003e-08,5.6790900000000005e-05,5.0,20.0,not_enough,1400.0,True,air direct-primary estimate only; above rough corona-onset estimate
1600,air,air,cf_25um,25 um carbon fiber,cosmic_muon,cosmic muon,25.0,0.00125,0.5,5.991464547107982,213637.2484450138,213.6372484450138,70.0,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.1214e-17,1.1214000000000001e-05,10.0,50.0,5.6070000000000005e-08,5.6070000000000004e-05,5.0,20.0,not_enough,2200.0,False,air direct-primary estimate only; below rough corona-onset estimate
1600,air,air,cf_25um,25 um carbon fiber,sr90_beta,Sr90/Y90 beta,25.0,0.00125,0.5,5.991464547107982,213637.2484450138,213.6372484450138,70.9,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.135818e-17,1.1358180000000001e-05,10.0,50.0,5.6790900000000003e-08,5.6790900000000005e-05,5.0,20.0,not_enough,2200.0,False,air direct-primary estimate only; below rough corona-onset estimate
1600,75Ar25CO2,75Ar25CO2,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),cosmic_muon,cosmic muon,8.3,0.000415,0.5,7.09408485717363,543469.9139309471,543.4699139309471,130.0,0.95,diethorn_like_surrogate,111.87371819762815,144783.9921911453,2.8645078503041527e-12,2.8645078503041526,10.0,50.0,0.014322539251520765,14.322539251520764,5.0,20.0,barely_visible,,False,75Ar25CO2 proportional-gain surrogate model
1600,75Ar25CO2,75Ar25CO2,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),sr90_beta,Sr90/Y90 beta,8.3,0.000415,0.5,7.09408485717363,543469.9139309471,543.4699139309471,121.0,0.95,diethorn_like_surrogate,111.87371819762815,144783.9921911453,2.666195768360019e-12,2.666195768360019,10.0,50.0,0.013330978841800093,13.330978841800093,5.0,20.0,barely_visible,,False,75Ar25CO2 proportional-gain surrogate model
1600,75Ar25CO2,75Ar25CO2,cf_25um,25 um carbon fiber,cosmic_muon,cosmic muon,25.0,0.00125,0.5,5.991464547107982,213637.2484450138,213.6372484450138,130.0,0.95,diethorn_like_surrogate,284.59456598762915,9245.273740474871,1.8291496737317318e-13,0.18291496737317317,10.0,50.0,0.0009145748368658658,0.9145748368658658,5.0,20.0,not_enough,,False,75Ar25CO2 proportional-gain surrogate model
1600,75Ar25CO2,75Ar25CO2,cf_25um,25 um carbon fiber,sr90_beta,Sr90/Y90 beta,25.0,0.00125,0.5,5.991464547107982,213637.2484450138,213.6372484450138,121.0,0.95,diethorn_like_surrogate,284.59456598762915,9245.273740474871,1.7025162347810734e-13,0.17025162347810735,10.0,50.0,0.0008512581173905367,0.8512581173905367,5.0,20.0,not_enough,,False,75Ar25CO2 proportional-gain surrogate model
1625,air,air,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),cosmic_muon,cosmic muon,8.3,0.000415,0.5,7.09408485717363,551961.6313361181,551.9616313361181,70.0,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.1214e-17,1.1214000000000001e-05,10.0,50.0,5.6070000000000005e-08,5.6070000000000004e-05,5.0,20.0,not_enough,1400.0,True,air direct-primary estimate only; above rough corona-onset estimate
1625,air,air,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),sr90_beta,Sr90/Y90 beta,8.3,0.000415,0.5,7.09408485717363,551961.6313361181,551.9616313361181,70.9,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.135818e-17,1.1358180000000001e-05,10.0,50.0,5.6790900000000003e-08,5.6790900000000005e-05,5.0,20.0,not_enough,1400.0,True,air direct-primary estimate only; above rough corona-onset estimate
1625,air,air,cf_25um,25 um carbon fiber,cosmic_muon,cosmic muon,25.0,0.00125,0.5,5.991464547107982,216975.33045196714,216.97533045196712,70.0,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.1214e-17,1.1214000000000001e-05,10.0,50.0,5.6070000000000005e-08,5.6070000000000004e-05,5.0,20.0,not_enough,2200.0,False,air direct-primary estimate only; below rough corona-onset estimate
1625,air,air,cf_25um,25 um carbon fiber,sr90_beta,Sr90/Y90 beta,25.0,0.00125,0.5,5.991464547107982,216975.33045196714,216.97533045196712,70.9,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.135818e-17,1.1358180000000001e-05,10.0,50.0,5.6790900000000003e-08,5.6790900000000005e-05,5.0,20.0,not_enough,2200.0,False,air direct-primary estimate only; below rough corona-onset estimate
1625,75Ar25CO2,75Ar25CO2,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),cosmic_muon,cosmic muon,8.3,0.000415,0.5,7.09408485717363,551961.6313361181,551.9616313361181,130.0,0.95,diethorn_like_surrogate,111.87371819762815,187026.15196025788,3.700256308688114e-12,3.700256308688114,10.0,50.0,0.01850128154344057,18.501281543440573,5.0,20.0,barely_visible,,False,75Ar25CO2 proportional-gain surrogate model
1625,75Ar25CO2,75Ar25CO2,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),sr90_beta,Sr90/Y90 beta,8.3,0.000415,0.5,7.09408485717363,551961.6313361181,551.9616313361181,121.0,0.95,diethorn_like_surrogate,111.87371819762815,187026.15196025788,3.4440847180866287e-12,3.4440847180866285,10.0,50.0,0.017220423590433142,17.220423590433143,5.0,20.0,barely_visible,,False,75Ar25CO2 proportional-gain surrogate model
1625,75Ar25CO2,75Ar25CO2,cf_25um,25 um carbon fiber,cosmic_muon,cosmic muon,25.0,0.00125,0.5,5.991464547107982,216975.33045196714,216.97533045196712,130.0,0.95,diethorn_like_surrogate,284.59456598762915,11589.218588153266,2.292892130010359e-13,0.2292892130010359,10.0,50.0,0.0011464460650051796,1.1464460650051795,5.0,20.0,not_enough,,False,75Ar25CO2 proportional-gain surrogate model
1625,75Ar25CO2,75Ar25CO2,cf_25um,25 um carbon fiber,sr90_beta,Sr90/Y90 beta,25.0,0.00125,0.5,5.991464547107982,216975.33045196714,216.97533045196712,121.0,0.95,diethorn_like_surrogate,284.59456598762915,11589.218588153266,2.134153444086565e-13,0.2134153444086565,10.0,50.0,0.0010670767220432825,1.0670767220432824,5.0,20.0,not_enough,,False,75Ar25CO2 proportional-gain surrogate model
1650,air,air,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),cosmic_muon,cosmic muon,8.3,0.000415,0.5,7.09408485717363,560453.3487412892,560.4533487412892,70.0,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.1214e-17,1.1214000000000001e-05,10.0,50.0,5.6070000000000005e-08,5.6070000000000004e-05,5.0,20.0,not_enough,1400.0,True,air direct-primary estimate only; above rough corona-onset estimate
1650,air,air,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),sr90_beta,Sr90/Y90 beta,8.3,0.000415,0.5,7.09408485717363,560453.3487412892,560.4533487412892,70.9,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.135818e-17,1.1358180000000001e-05,10.0,50.0,5.6790900000000003e-08,5.6790900000000005e-05,5.0,20.0,not_enough,1400.0,True,air direct-primary estimate only; above rough corona-onset estimate
1650,air,air,cf_25um,25 um carbon fiber,cosmic_muon,cosmic muon,25.0,0.00125,0.5,5.991464547107982,220313.41245892047,220.31341245892048,70.0,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.1214e-17,1.1214000000000001e-05,10.0,50.0,5.6070000000000005e-08,5.6070000000000004e-05,5.0,20.0,not_enough,2200.0,False,air direct-primary estimate only; below rough corona-onset estimate
1650,air,air,cf_25um,25 um carbon fiber,sr90_beta,Sr90/Y90 beta,25.0,0.00125,0.5,5.991464547107982,220313.41245892047,220.31341245892048,70.9,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.135818e-17,1.1358180000000001e-05,10.0,50.0,5.6790900000000003e-08,5.6790900000000005e-05,5.0,20.0,not_enough,2200.0,False,air direct-primary estimate only; below rough corona-onset estimate
1650,75Ar25CO2,75Ar25CO2,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),cosmic_muon,cosmic muon,8.3,0.000415,0.5,7.09408485717363,560453.3487412892,560.4533487412892,130.0,0.95,diethorn_like_surrogate,111.87371819762815,241852.42973140907,4.784977766507009e-12,4.7849777665070095,10.0,50.0,0.023924888832535043,23.924888832535043,5.0,20.0,reliable,,False,75Ar25CO2 proportional-gain surrogate model
1650,75Ar25CO2,75Ar25CO2,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),sr90_beta,Sr90/Y90 beta,8.3,0.000415,0.5,7.09408485717363,560453.3487412892,560.4533487412892,121.0,0.95,diethorn_like_surrogate,111.87371819762815,241852.42973140907,4.4537100749796e-12,4.4537100749796,10.0,50.0,0.022268550374898,22.268550374898,5.0,20.0,reliable,,False,75Ar25CO2 proportional-gain surrogate model
1650,75Ar25CO2,75Ar25CO2,cf_25um,25 um carbon fiber,cosmic_muon,cosmic muon,25.0,0.00125,0.5,5.991464547107982,220313.41245892047,220.31341245892048,130.0,0.95,diethorn_like_surrogate,284.59456598762915,14545.902702843658,2.877863212049509e-13,0.2877863212049509,10.0,50.0,0.0014389316060247545,1.4389316060247546,5.0,20.0,not_enough,,False,75Ar25CO2 proportional-gain surrogate model
1650,75Ar25CO2,75Ar25CO2,cf_25um,25 um carbon fiber,sr90_beta,Sr90/Y90 beta,25.0,0.00125,0.5,5.991464547107982,220313.41245892047,220.31341245892048,121.0,0.95,diethorn_like_surrogate,284.59456598762915,14545.902702843658,2.678626528138389e-13,0.26786265281383886,10.0,50.0,0.0013393132640691944,1.3393132640691945,5.0,20.0,not_enough,,False,75Ar25CO2 proportional-gain surrogate model
1675,air,air,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),cosmic_muon,cosmic muon,8.3,0.000415,0.5,7.09408485717363,568945.0661464602,568.9450661464602,70.0,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.1214e-17,1.1214000000000001e-05,10.0,50.0,5.6070000000000005e-08,5.6070000000000004e-05,5.0,20.0,not_enough,1400.0,True,air direct-primary estimate only; above rough corona-onset estimate
1675,air,air,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),sr90_beta,Sr90/Y90 beta,8.3,0.000415,0.5,7.09408485717363,568945.0661464602,568.9450661464602,70.9,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.135818e-17,1.1358180000000001e-05,10.0,50.0,5.6790900000000003e-08,5.6790900000000005e-05,5.0,20.0,not_enough,1400.0,True,air direct-primary estimate only; above rough corona-onset estimate
1675,air,air,cf_25um,25 um carbon fiber,cosmic_muon,cosmic muon,25.0,0.00125,0.5,5.991464547107982,223651.49446587384,223.65149446587384,70.0,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.1214e-17,1.1214000000000001e-05,10.0,50.0,5.6070000000000005e-08,5.6070000000000004e-05,5.0,20.0,not_enough,2200.0,False,air direct-primary estimate only; below rough corona-onset estimate
1675,air,air,cf_25um,25 um carbon fiber,sr90_beta,Sr90/Y90 beta,25.0,0.00125,0.5,5.991464547107982,223651.49446587384,223.65149446587384,70.9,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.135818e-17,1.1358180000000001e-05,10.0,50.0,5.6790900000000003e-08,5.6790900000000005e-05,5.0,20.0,not_enough,2200.0,False,air direct-primary estimate only; below rough corona-onset estimate
1675,75Ar25CO2,75Ar25CO2,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),cosmic_muon,cosmic muon,8.3,0.000415,0.5,7.09408485717363,568945.0661464602,568.9450661464602,130.0,0.95,diethorn_like_surrogate,111.87371819762815,313081.80618318147,6.19422961079239e-12,6.19422961079239,10.0,50.0,0.03097114805396195,30.97114805396195,5.0,20.0,reliable,,False,75Ar25CO2 proportional-gain surrogate model
1675,75Ar25CO2,75Ar25CO2,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),sr90_beta,Sr90/Y90 beta,8.3,0.000415,0.5,7.09408485717363,568945.0661464602,568.9450661464602,121.0,0.95,diethorn_like_surrogate,111.87371819762815,313081.80618318147,5.7653983300452245e-12,5.765398330045224,10.0,50.0,0.02882699165022612,28.82699165022612,5.0,20.0,reliable,,False,75Ar25CO2 proportional-gain surrogate model
1675,75Ar25CO2,75Ar25CO2,cf_25um,25 um carbon fiber,cosmic_muon,cosmic muon,25.0,0.00125,0.5,5.991464547107982,223651.49446587384,223.65149446587384,130.0,0.95,diethorn_like_surrogate,284.59456598762915,18279.780644740167,3.6165997612199076e-13,0.36165997612199074,10.0,50.0,0.0018082998806099539,1.808299880609954,5.0,20.0,not_enough,,False,75Ar25CO2 proportional-gain surrogate model
1675,75Ar25CO2,75Ar25CO2,cf_25um,25 um carbon fiber,sr90_beta,Sr90/Y90 beta,25.0,0.00125,0.5,5.991464547107982,223651.49446587384,223.65149446587384,121.0,0.95,diethorn_like_surrogate,284.59456598762915,18279.780644740167,3.366219777750837e-13,0.3366219777750837,10.0,50.0,0.0016831098888754185,1.6831098888754186,5.0,20.0,not_enough,,False,75Ar25CO2 proportional-gain surrogate model
1700,air,air,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),cosmic_muon,cosmic muon,8.3,0.000415,0.5,7.09408485717363,577436.7835516313,577.4367835516313,70.0,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.1214e-17,1.1214000000000001e-05,10.0,50.0,5.6070000000000005e-08,5.6070000000000004e-05,5.0,20.0,not_enough,1400.0,True,air direct-primary estimate only; above rough corona-onset estimate
1700,air,air,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),sr90_beta,Sr90/Y90 beta,8.3,0.000415,0.5,7.09408485717363,577436.7835516313,577.4367835516313,70.9,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.135818e-17,1.1358180000000001e-05,10.0,50.0,5.6790900000000003e-08,5.6790900000000005e-05,5.0,20.0,not_enough,1400.0,True,air direct-primary estimate only; above rough corona-onset estimate
1700,air,air,cf_25um,25 um carbon fiber,cosmic_muon,cosmic muon,25.0,0.00125,0.5,5.991464547107982,226989.57647282718,226.98957647282717,70.0,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.1214e-17,1.1214000000000001e-05,10.0,50.0,5.6070000000000005e-08,5.6070000000000004e-05,5.0,20.0,not_enough,2200.0,False,air direct-primary estimate only; below rough corona-onset estimate
1700,air,air,cf_25um,25 um carbon fiber,sr90_beta,Sr90/Y90 beta,25.0,0.00125,0.5,5.991464547107982,226989.57647282718,226.98957647282717,70.9,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.135818e-17,1.1358180000000001e-05,10.0,50.0,5.6790900000000003e-08,5.6790900000000005e-05,5.0,20.0,not_enough,2200.0,False,air direct-primary estimate only; below rough corona-onset estimate
1700,75Ar25CO2,75Ar25CO2,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),cosmic_muon,cosmic muon,8.3,0.000415,0.5,7.09408485717363,577436.7835516313,577.4367835516313,130.0,0.95,diethorn_like_surrogate,111.87371819762815,405711.77334927995,8.026885722183498e-12,8.026885722183499,10.0,50.0,0.04013442861091749,40.13442861091749,5.0,20.0,reliable,,False,75Ar25CO2 proportional-gain surrogate model
1700,75Ar25CO2,75Ar25CO2,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),sr90_beta,Sr90/Y90 beta,8.3,0.000415,0.5,7.09408485717363,577436.7835516313,577.4367835516313,121.0,0.95,diethorn_like_surrogate,111.87371819762815,405711.77334927995,7.471178249109255e-12,7.471178249109255,10.0,50.0,0.03735589124554628,37.35589124554628,5.0,20.0,reliable,,False,75Ar25CO2 proportional-gain surrogate model
1700,75Ar25CO2,75Ar25CO2,cf_25um,25 um carbon fiber,cosmic_muon,cosmic muon,25.0,0.00125,0.5,5.991464547107982,226989.57647282718,226.98957647282717,130.0,0.95,diethorn_like_surrogate,284.59456598762915,23000.482288775856,4.550576419387437e-13,0.4550576419387437,10.0,50.0,0.0022752882096937184,2.2752882096937186,5.0,20.0,not_enough,,False,75Ar25CO2 proportional-gain surrogate model
1700,75Ar25CO2,75Ar25CO2,cf_25um,25 um carbon fiber,sr90_beta,Sr90/Y90 beta,25.0,0.00125,0.5,5.991464547107982,226989.57647282718,226.98957647282717,121.0,0.95,diethorn_like_surrogate,284.59456598762915,23000.482288775856,4.2355365134298446e-13,0.42355365134298445,10.0,50.0,0.0021177682567149222,2.117768256714922,5.0,20.0,not_enough,,False,75Ar25CO2 proportional-gain surrogate model
1725,air,air,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),cosmic_muon,cosmic muon,8.3,0.000415,0.5,7.09408485717363,585928.5009568023,585.9285009568023,70.0,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.1214e-17,1.1214000000000001e-05,10.0,50.0,5.6070000000000005e-08,5.6070000000000004e-05,5.0,20.0,not_enough,1400.0,True,air direct-primary estimate only; above rough corona-onset estimate
1725,air,air,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),sr90_beta,Sr90/Y90 beta,8.3,0.000415,0.5,7.09408485717363,585928.5009568023,585.9285009568023,70.9,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.135818e-17,1.1358180000000001e-05,10.0,50.0,5.6790900000000003e-08,5.6790900000000005e-05,5.0,20.0,not_enough,1400.0,True,air direct-primary estimate only; above rough corona-onset estimate
1725,air,air,cf_25um,25 um carbon fiber,cosmic_muon,cosmic muon,25.0,0.00125,0.5,5.991464547107982,230327.6584797805,230.32765847978052,70.0,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.1214e-17,1.1214000000000001e-05,10.0,50.0,5.6070000000000005e-08,5.6070000000000004e-05,5.0,20.0,not_enough,2200.0,False,air direct-primary estimate only; below rough corona-onset estimate
1725,air,air,cf_25um,25 um carbon fiber,sr90_beta,Sr90/Y90 beta,25.0,0.00125,0.5,5.991464547107982,230327.6584797805,230.32765847978052,70.9,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.135818e-17,1.1358180000000001e-05,10.0,50.0,5.6790900000000003e-08,5.6790900000000005e-05,5.0,20.0,not_enough,2200.0,False,air direct-primary estimate only; below rough corona-onset estimate
1725,75Ar25CO2,75Ar25CO2,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),cosmic_muon,cosmic muon,8.3,0.000415,0.5,7.09408485717363,585928.5009568023,585.9285009568023,130.0,0.95,diethorn_like_surrogate,111.87371819762815,526287.6047165361,1.0412442373035252e-11,10.412442373035251,10.0,50.0,0.052062211865176254,52.06221186517625,5.0,20.0,reliable,,False,75Ar25CO2 proportional-gain surrogate model
1725,75Ar25CO2,75Ar25CO2,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),sr90_beta,Sr90/Y90 beta,8.3,0.000415,0.5,7.09408485717363,585928.5009568023,585.9285009568023,121.0,0.95,diethorn_like_surrogate,111.87371819762815,526287.6047165361,9.691580977978965e-12,9.691580977978965,10.0,50.0,0.04845790488989482,48.45790488989482,5.0,20.0,reliable,,False,75Ar25CO2 proportional-gain surrogate model
1725,75Ar25CO2,75Ar25CO2,cf_25um,25 um carbon fiber,cosmic_muon,cosmic muon,25.0,0.00125,0.5,5.991464547107982,230327.6584797805,230.32765847978052,130.0,0.95,diethorn_like_surrogate,284.59456598762915,28975.483296793616,5.732712443820727e-13,0.5732712443820727,10.0,50.0,0.0028663562219103634,2.8663562219103635,5.0,20.0,not_enough,,False,75Ar25CO2 proportional-gain surrogate model
1725,75Ar25CO2,75Ar25CO2,cf_25um,25 um carbon fiber,sr90_beta,Sr90/Y90 beta,25.0,0.00125,0.5,5.991464547107982,230327.6584797805,230.32765847978052,121.0,0.95,diethorn_like_surrogate,284.59456598762915,28975.483296793616,5.335832351556214e-13,0.5335832351556214,10.0,50.0,0.0026679161757781067,2.6679161757781067,5.0,20.0,not_enough,,False,75Ar25CO2 proportional-gain surrogate model
1750,air,air,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),cosmic_muon,cosmic muon,8.3,0.000415,0.5,7.09408485717363,594420.2183619734,594.4202183619734,70.0,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.1214e-17,1.1214000000000001e-05,10.0,50.0,5.6070000000000005e-08,5.6070000000000004e-05,5.0,20.0,not_enough,1400.0,True,air direct-primary estimate only; above rough corona-onset estimate
1750,air,air,cf_7p7um_core_plus_0p3um_ni_each_side,7.7 um CF core + 0.3 um Ni each side (8.3 um total dia.),sr90_beta,Sr90/Y90 beta,8.3,0.000415,0.5,7.09408485717363,594420.2183619734,594.4202183619734,70.9,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.135818e-17,1.1358180000000001e-05,10.0,50.0,5.6790900000000003e-08,5.6790900000000005e-05,5.0,20.0,not_enough,1400.0,True,air direct-primary estimate only; above rough corona-onset estimate
1750,air,air,cf_25um,25 um carbon fiber,cosmic_muon,cosmic muon,25.0,0.00125,0.5,5.991464547107982,233665.74048673385,233.66574048673385,70.0,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.1214e-17,1.1214000000000001e-05,10.0,50.0,5.6070000000000005e-08,5.6070000000000004e-05,5.0,20.0,not_enough,2200.0,False,air direct-primary estimate only; below rough corona-onset estimate
1750,air,air,cf_25um,25 um carbon fiber,sr90_beta,Sr90/Y90 beta,25.0,0.00125,0.5,5.991464547107982,233665.74048673385,233.66574048673385,70.9,1.0,direct_primary_only_no_stable_air_avalanche_modeled,,1.0,1.135818e-17,1.1358180000000001e-05,10.0,50.0,5.6790900000000003e-08,5.6790900000000005e-05,5.0,20.0,not_enough,2200.0,False,air direct-primary estimate only; below rough corona-onset estimate
